track,artist,final_emotion,lyrics,reason
ComfyCozy,Luke Vibert,joy,,LYRICS_NOT_FOUND
Mechanical Dolls,Vangelis,reflective,,LYRICS_NOT_FOUND
Sleep Walk,The Ventures,joy,,LYRICS_NOT_FOUND
Von,sigur ros,joy,,LYRICS_NOT_FOUND
Two Moons,toe,reflective,,LYRICS_NOT_FOUND
King and Country,Jeremy Soule,calm,,LYRICS_NOT_FOUND
Watchman's Ease,Jeremy Soule,calm,,LYRICS_NOT_FOUND
Aperture,Tor,reflective,,LYRICS_NOT_FOUND
Humpty Dumpty,Placebo,calm,,LYRICS_NOT_FOUND
Warrior Of Light,Ramin Djawadi,calm,,LYRICS_NOT_FOUND
Through Times Part I,Beto Vázquez Infinity,calm,,LYRICS_NOT_FOUND
Elegie,Secret Garden,calm,,LYRICS_NOT_FOUND
Gateways (Orchestral),Dimmu Borgir,reflective,,LYRICS_NOT_FOUND
By the Numbers,John Coltrane,calm,,LYRICS_NOT_FOUND
Tell It from the Mountain,Lisa Gerrard,sadness,,LYRICS_NOT_FOUND
The Story of Light,Steve Vai,calm,,LYRICS_NOT_FOUND
Skidoo,Máiréad Nesbitt,joy,,LYRICS_NOT_FOUND
Slow View,ACIDMAN,sadness,,LYRICS_NOT_FOUND
Old Rain,Premiata Forneria Marconi,calm,,LYRICS_NOT_FOUND
Road to Errogie,Flook,calm,,LYRICS_NOT_FOUND
Concorde,Franck Pourcel,calm,,LYRICS_NOT_FOUND
Boreal Forest Opper,Caribou,calm,,LYRICS_NOT_FOUND
Petrified,Kelpe,calm,,LYRICS_NOT_FOUND
Souter Creek,Flook,calm,,LYRICS_NOT_FOUND
Saoirse,The Young Dubliners,calm,,LYRICS_NOT_FOUND
The Storyteller Sleeps,Michael Gettel,calm,,LYRICS_NOT_FOUND
Paddington,Hauschka,joy,,LYRICS_NOT_FOUND
Star of Bethlehem,Angels & Airwaves,joy,,LYRICS_NOT_FOUND
The Right to Remain Silent,Silver Jews,calm,,LYRICS_NOT_FOUND
Hogwarts' Hymn,Patrick Doyle,reflective,,LYRICS_NOT_FOUND
CAR 24,The Seatbelts,excitement,,LYRICS_NOT_FOUND
Sunrise Prelude,Daft Punk,joy,,LYRICS_NOT_FOUND
Golden Apples,Shirobon,joy,,LYRICS_NOT_FOUND
What Game Shall We Play Today,Chick Corea & Gary Burton,joy,,LYRICS_NOT_FOUND
Messij,Cold Storage,reflective,,LYRICS_NOT_FOUND
Лалала,Александр Пушной,excitement,,LYRICS_NOT_FOUND
Affliction,Decoded Feedback,calm,,LYRICS_NOT_FOUND
Celtic Sanctuary,David Arkenstone,calm,,LYRICS_NOT_FOUND
Lost Eden Theme,Stéphane Picq,joy,,LYRICS_NOT_FOUND
The Nursery,Clint Mansell,sadness,,LYRICS_NOT_FOUND
We Got Married,Paul McCartney,sadness,,LYRICS_NOT_FOUND
Sospiro,Jennifer Thomas,sadness,,LYRICS_NOT_FOUND
Consuelo's Love Theme,Chuck Mangione,sadness,,LYRICS_NOT_FOUND
Tabris,Reso,sadness,,LYRICS_NOT_FOUND
"Childhood (from the Warner Bros. film, Free Willy 2)",Michael Jackson,sadness,,LYRICS_NOT_FOUND
Theme from Somewhere in Time,Roger Williams,sadness,,LYRICS_NOT_FOUND
Farewell [Instrumental],Alan Menken,sadness,,LYRICS_NOT_FOUND
View from the Hill,McCoy Tyner,sadness,,LYRICS_NOT_FOUND
On Golden Pond (Main Theme),Dave Grusin,sadness,,LYRICS_NOT_FOUND
Latika's Theme,A R Rahman ft. Suzanne,sadness,,LYRICS_NOT_FOUND
A Beautiful Day (feat Isgaard),Schiller,joy,,LYRICS_NOT_FOUND
Materials,Nicolas Jaar,reflective,,LYRICS_NOT_FOUND
Auriel's Ascension,Jeremy Soule,calm,,LYRICS_NOT_FOUND
Peace of Akatosh,Jeremy Soule,joy,,LYRICS_NOT_FOUND
Girl-Boy Song,Aphex Twin,joy,,LYRICS_NOT_FOUND
Stone Groove,Boney James,joy,,LYRICS_NOT_FOUND
Woodpecker No.1,Merzbow,calm,,LYRICS_NOT_FOUND
Come Rain or Come Shine,The Bill Evans Trio,calm,,LYRICS_NOT_FOUND
"JESU, JOY OF MAN'S DESIRING'",Johann Sebastian Bach,excitement,,LYRICS_NOT_FOUND
For the Beauty of the Earth,Jon Schmidt,joy,,LYRICS_NOT_FOUND
Abbess Hildegard,Sheila Chandra,reflective,,LYRICS_NOT_FOUND
That Easter Morn,Jon Schmidt,excitement,,LYRICS_NOT_FOUND
Redeemer (feat. Paul Cardall),Steven Sharp Nelson,joy,,LYRICS_NOT_FOUND
Onward Christian Soldiers,Jon Schmidt,excitement,,LYRICS_NOT_FOUND
Easter Hymn,Keith Jarrett,excitement,,LYRICS_NOT_FOUND
Renaissance Hymn (Let Zion in Her Beauty Rise / Saints Behold How Great Jehovah),Jon Schmidt,joy,,LYRICS_NOT_FOUND
Pacem in terris,Marco Frisina,excitement,,LYRICS_NOT_FOUND
Redeemer,Steven Sharp Nelson,excitement,,LYRICS_NOT_FOUND
Girl + Robot,Vector Lovers,reflective,,LYRICS_NOT_FOUND
A Well Deserved Break,Morcheeba,calm,,LYRICS_NOT_FOUND
Hilarious Movie of the 90's,Four Tet,excitement,,LYRICS_NOT_FOUND
Before the Celebration,Hammock,joy,,LYRICS_NOT_FOUND
Da Da Da Da,Martina Topley-Bird,joy,,LYRICS_NOT_FOUND
The Winner Is,DeVotchKa,reflective,,LYRICS_NOT_FOUND
Finality (4th Movement),The Roots,romantic,,LYRICS_NOT_FOUND
Morning at the Hotel,Zbigniew Preisner,romantic,,LYRICS_NOT_FOUND
Gymnopédie I,Erik Satie,romantic,,LYRICS_NOT_FOUND
Wedding Dance,I Salonisti,romantic,,LYRICS_NOT_FOUND
Something Dark,Stevie Ann,romantic,,LYRICS_NOT_FOUND
Letter From India,Al Di Meola,romantic,,LYRICS_NOT_FOUND
Claudia's Theme,Lennie Niehaus,romantic,,LYRICS_NOT_FOUND
Break In [Backini Remix],Skalpel,romantic,,LYRICS_NOT_FOUND
"Zed's Dead, Baby / Bullwinkle Part II",Maria de Medeiros,romantic,,LYRICS_NOT_FOUND
Thank You Space Expert,Mogwai,reflective,,LYRICS_NOT_FOUND
Gymnopédie No. 1,Finghin Collins,reflective,,LYRICS_NOT_FOUND
Eternal Swells,ATB,reflective,,LYRICS_NOT_FOUND
An Ending,Brian Eno,reflective,,LYRICS_NOT_FOUND
Cydonian Sky,Dubmood,reflective,,LYRICS_NOT_FOUND
Memories of Autumn,Fariborz Lachini,reflective,,LYRICS_NOT_FOUND
"T'was The Morning Of The Leaves, T'was Autumn",Fariborz Lachini,reflective,,LYRICS_NOT_FOUND
Sweetsmoke,Mr. Scruff,joy,,LYRICS_NOT_FOUND
Cait Sith's Theme,植松伸夫,joy,,LYRICS_NOT_FOUND
60B (etown theme),Nancy Wilson,joy,,LYRICS_NOT_FOUND
Religion,Philip Glass,joy,,LYRICS_NOT_FOUND
La Fenetre,Yann Tiersen,joy,,LYRICS_NOT_FOUND
Computer in Love,Perrey & Kingsley,joy,,LYRICS_NOT_FOUND
Stolen Materia,Nobuo Uematsu,joy,,LYRICS_NOT_FOUND
Horrible Credits,Instrumental,joy,,LYRICS_NOT_FOUND
Heard Them Stirring,Fleet Foxes,calm,,LYRICS_NOT_FOUND
Takk...,Sigur Rós,reflective,,LYRICS_NOT_FOUND
"So Long, Lonesome",Explosions in the Sky,reflective,,LYRICS_NOT_FOUND
Train to Pluton,M83,reflective,,LYRICS_NOT_FOUND
Dog Shelter,Burial,reflective,,LYRICS_NOT_FOUND
Look Into the Air,Explosions in the Sky,calm,,LYRICS_NOT_FOUND
UK,Burial,reflective,,LYRICS_NOT_FOUND
Approaching Pavonis Mons by Balloon (Utopia Planitia),The Flaming Lips,reflective,,LYRICS_NOT_FOUND
"Year One, One UFO",M83,reflective,,LYRICS_NOT_FOUND
Dirty Trip,Air,reflective,,LYRICS_NOT_FOUND
A Saucerful of Secrets,Pink Floyd,neutral,,LYRICS_NOT_FOUND
Infinite Horizons,God Is An Astronaut,reflective,,LYRICS_NOT_FOUND
Open Eye Signal,Jon Hopkins,reflective,,LYRICS_NOT_FOUND
The Lonely Shepherd,Gheorghe Zamfir,reflective,,LYRICS_NOT_FOUND
Mirror Maru,Cashmere Cat,reflective,,LYRICS_NOT_FOUND
Nothing it Can,Helios,reflective,,LYRICS_NOT_FOUND
Boy 1904,Jónsi & Alex,reflective,,LYRICS_NOT_FOUND
There Are Some Remedies Worse Than the Disease,This Will Destroy You,joy,,LYRICS_NOT_FOUND
Anything You Synthesize - Ambient,The American Dollar,reflective,,LYRICS_NOT_FOUND
18,Moby,reflective,,LYRICS_NOT_FOUND
A Three-Legged Workhorse,This Will Destroy You,reflective,,LYRICS_NOT_FOUND
The Long Island Sound,Beirut,neutral,,LYRICS_NOT_FOUND
God Moving Over the Face of the Waters,Moby,joy,,LYRICS_NOT_FOUND
U Hurt Me,Burial,neutral,,LYRICS_NOT_FOUND
The One With the Wurlitzer,American Football,sadness,,LYRICS_NOT_FOUND
Summer (Priority Version),Mogwai,reflective,,LYRICS_NOT_FOUND
Candles,Jon Hopkins,neutral,,LYRICS_NOT_FOUND
Caramel Prisoner,Air,reflective,,LYRICS_NOT_FOUND
Signaling Through The Flames,The American Dollar,reflective,,LYRICS_NOT_FOUND
This White Mountain on Which You Will Die,Agalloch,sadness,,LYRICS_NOT_FOUND
Would Know,Mount Kimbie,reflective,,LYRICS_NOT_FOUND
Kid for Today,Boards of Canada,reflective,,LYRICS_NOT_FOUND
2/1,Brian Eno,reflective,,LYRICS_NOT_FOUND
No Return,God Is An Astronaut,reflective,,LYRICS_NOT_FOUND
Dragonfly Across An Ancient Sky,Helios,reflective,,LYRICS_NOT_FOUND
Moksha,Caspian,reflective,,LYRICS_NOT_FOUND
The Last March,God Is An Astronaut,reflective,,LYRICS_NOT_FOUND
Left Side Drive,Boards of Canada,calm,,LYRICS_NOT_FOUND
Nasty Silence,Moderat,reflective,,LYRICS_NOT_FOUND
Welcome to Lunar Industries,Clint Mansell,reflective,,LYRICS_NOT_FOUND
Odal,Agalloch,reflective,,LYRICS_NOT_FOUND
Some Are White Light,Caspian,joy,,LYRICS_NOT_FOUND
Then The Quiet Explosion,Hammock,reflective,,LYRICS_NOT_FOUND
Our Last Days as Children,Explosions in the Sky,reflective,,LYRICS_NOT_FOUND
The Lodge,Agalloch,neutral,,LYRICS_NOT_FOUND
"An Ending, a Beginning",Dustin O'Halloran,sadness,,LYRICS_NOT_FOUND
Day Two,Explosions in the Sky,reflective,,LYRICS_NOT_FOUND
I Robot,The Alan Parsons Project,joy,,LYRICS_NOT_FOUND
Stolen Dog,Burial,reflective,,LYRICS_NOT_FOUND
Day Five,Explosions in the Sky,reflective,,LYRICS_NOT_FOUND
Agent Orange,Depeche Mode,reflective,,LYRICS_NOT_FOUND
Maybe They Will Sing for Us Tomorrow,Hammock,sadness,,LYRICS_NOT_FOUND
A Celebration for the Death of Man...,Agalloch,neutral,,LYRICS_NOT_FOUND
Song for Bob,Nick Cave & Warren Ellis,reflective,,LYRICS_NOT_FOUND
Our Fortress Is Burning... I,Agalloch,sadness,,LYRICS_NOT_FOUND
Day Eight,Explosions in the Sky,joy,,LYRICS_NOT_FOUND
Rundgang um die transzendentale Säule der Singularität,Burzum,reflective,,LYRICS_NOT_FOUND
Day Seven,Explosions in the Sky,joy,,LYRICS_NOT_FOUND
Ostinato,Eluvium,reflective,,LYRICS_NOT_FOUND
What's in the Ground Belongs to You,If These Trees Could Talk,reflective,,LYRICS_NOT_FOUND
Eple - Original Edit,Röyksopp,reflective,,LYRICS_NOT_FOUND
There Is No Food,Have a Nice Life,joy,,LYRICS_NOT_FOUND
Burns Night,Calvin Harris,joy,,LYRICS_NOT_FOUND
Gebrechlichkeit II,Burzum,reflective,,LYRICS_NOT_FOUND
Articulate Silences part 2,Stars of the Lid,reflective,,LYRICS_NOT_FOUND
Velius,Helios,reflective,,LYRICS_NOT_FOUND
Hiberner toujours,Stars of the Lid,reflective,,LYRICS_NOT_FOUND
Our Breath In Winter,Caspian,reflective,,LYRICS_NOT_FOUND
Den onde kysten,Burzum,reflective,,LYRICS_NOT_FOUND
Rise to Glory,Earth,reflective,,LYRICS_NOT_FOUND
A Storm Is Coming,Hans Zimmer,excitement,,LYRICS_NOT_FOUND
Harmony in Blue III,Tim Hecker,reflective,,LYRICS_NOT_FOUND
Ágaetis Byrjun,Sigur Rós,calm,,LYRICS_NOT_FOUND
Repose in Blue,Eluvium,reflective,,LYRICS_NOT_FOUND
Why Do We Fall?,Hans Zimmer,joy,,LYRICS_NOT_FOUND
Chronic Tronic,Amon Tobin,neutral,,LYRICS_NOT_FOUND
A Window to the Past,John Williams,reflective,,LYRICS_NOT_FOUND
Tippy's Demise,Stars of the Lid,reflective,,LYRICS_NOT_FOUND
Untitled 8,Sigur Rós,joy,,LYRICS_NOT_FOUND
Lizard Point,Brian Eno,reflective,,LYRICS_NOT_FOUND
Hill Sighed,Emancipator,reflective,,LYRICS_NOT_FOUND
Captured Moments,Collapse Under the Empire,joy,,LYRICS_NOT_FOUND
Blankets of Night,Hammock,calm,,LYRICS_NOT_FOUND
Violet Tree,M83,reflective,,LYRICS_NOT_FOUND
Our Fortress Is Burning... III - The Grain,Agalloch,reflective,,LYRICS_NOT_FOUND
Kelly,M83,sadness,,LYRICS_NOT_FOUND
home,MedaSin,joy,,LYRICS_NOT_FOUND
Dooms Night (Timo Maas Radio Edit),Azzido Da Bass,sadness,,LYRICS_NOT_FOUND
3 Ghosts I,Nine Inch Nails,reflective,,LYRICS_NOT_FOUND
Four-Day Interval,Tortoise,reflective,,LYRICS_NOT_FOUND
Glider,My Bloody Valentine,neutral,,LYRICS_NOT_FOUND
The Nebbish Route,Shpongle,reflective,,LYRICS_NOT_FOUND
"""Light Mass Prayers""",Porcupine Tree,joy,,LYRICS_NOT_FOUND
The Spider's Stratagem,Dead Can Dance,sadness,,LYRICS_NOT_FOUND
Lever Street,Death in Vegas,reflective,,LYRICS_NOT_FOUND
Chant of the Paladin,Dead Can Dance,sadness,,LYRICS_NOT_FOUND
Gekkoh,Susumu Yokota,reflective,,LYRICS_NOT_FOUND
Nothing Lasts,Shpongle,reflective,,LYRICS_NOT_FOUND
Vacuum Boogie,Floating Points,joy,,LYRICS_NOT_FOUND
Tristana,Nils Frahm,reflective,,LYRICS_NOT_FOUND
Pop 4,Gas,joy,,LYRICS_NOT_FOUND
Eunoia,And So I Watch You From Afar,reflective,,LYRICS_NOT_FOUND
Melody 3,Tera Melos,reflective,,LYRICS_NOT_FOUND
Þín Orð,Sólstafir,reflective,,LYRICS_NOT_FOUND
Leave It,The Field,joy,,LYRICS_NOT_FOUND
On Guyot,Wild Nothing,reflective,,LYRICS_NOT_FOUND
Music To Soothe The Savage Snake Plant,Mort Garson,reflective,,LYRICS_NOT_FOUND
Cremation Ghat II,Om,neutral,,LYRICS_NOT_FOUND
Our Utopie,Ellen Allien,reflective,,LYRICS_NOT_FOUND
Shebang,Gui Boratto,joy,,LYRICS_NOT_FOUND
Assassins Creed Theme,Lorne Balfe,reflective,,LYRICS_NOT_FOUND
Calbruc,Autechre,reflective,,LYRICS_NOT_FOUND
Pop 2,Gas,joy,,LYRICS_NOT_FOUND
Bañana Baby,Space Monkeyz vs. Gorillaz,reflective,,LYRICS_NOT_FOUND
Forty Winks,The Herbaliser,reflective,,LYRICS_NOT_FOUND
Yoga Fire,Free the Robots,reflective,,LYRICS_NOT_FOUND
International Deadline Lifestyle,Mujuice,reflective,,LYRICS_NOT_FOUND
Tailor Made,Dirty Elegance,calm,,LYRICS_NOT_FOUND
Showers of Ink,Loscil,reflective,,LYRICS_NOT_FOUND
Illest Alive [Main Attrakionz],Clams Casino,reflective,,LYRICS_NOT_FOUND
Being Held,The For Carnation,reflective,,LYRICS_NOT_FOUND
Darling Didn't We Kill You?,Ulver,reflective,,LYRICS_NOT_FOUND
Twenty Nine,Karma to Burn,reflective,,LYRICS_NOT_FOUND
Les Djinns (Trentemøller Remix),Djuma Soundsystem,joy,,LYRICS_NOT_FOUND
Belgrade,Hauschka,reflective,,LYRICS_NOT_FOUND
Fyuz,Add N To (X),neutral,,LYRICS_NOT_FOUND
Radio Caca,Jackson and His Computer Band,neutral,,LYRICS_NOT_FOUND
Imperials,Ratatat,reflective,,LYRICS_NOT_FOUND
Testarossa Autodrive (Mr. Oizo Autodrive T42),Kavinsky,reflective,,LYRICS_NOT_FOUND
Exit Woundz,Burial,sadness,,LYRICS_NOT_FOUND
Transmission/Intermission,Carbon Based Lifeforms,sadness,,LYRICS_NOT_FOUND
Sunscape,Ozric Tentacles,sadness,,LYRICS_NOT_FOUND
Proton / Electron,Carbon Based Lifeforms,sadness,,LYRICS_NOT_FOUND
Honey Dip,AFTA-1,sadness,,LYRICS_NOT_FOUND
Spaaaaace,Aperture Science Psychoacoustics Laboratory,sadness,,LYRICS_NOT_FOUND
DOT,Sync24,sadness,,LYRICS_NOT_FOUND
Global Access,Blu Mar Ten,reflective,,LYRICS_NOT_FOUND
Space Phase,Aperture Science Psychoacoustics Laboratory,sadness,,LYRICS_NOT_FOUND
Mooncalf,Ozric Tentacles,sadness,,LYRICS_NOT_FOUND
Robot Waiting Room #1,Aperture Science Psychoacoustics Laboratory,sadness,,LYRICS_NOT_FOUND
Robot Waiting Room #2,Aperture Science Psychoacoustics Laboratory,sadness,,LYRICS_NOT_FOUND
Odyssey To Anyoona,Jam & Spoon,reflective,,LYRICS_NOT_FOUND
Robot Waiting Room #4,Aperture Science Psychoacoustics Laboratory,sadness,,LYRICS_NOT_FOUND
Robot Waiting Room #3,Aperture Science Psychoacoustics Laboratory,sadness,,LYRICS_NOT_FOUND
The Little Ships,Jean-Jacques Perrey,sadness,,LYRICS_NOT_FOUND
Impressions Of Sorcerer,Tangerine Dream,sadness,,LYRICS_NOT_FOUND
Detroit Snackbar Dreamer,Edgar Froese,sadness,,LYRICS_NOT_FOUND
Space Out,Ozric Tentacles,sadness,,LYRICS_NOT_FOUND
Aurora and Storm,Easily Embarrassed,sadness,,LYRICS_NOT_FOUND
For - Peter - Toilet Brushes - More,Nils Frahm,sadness,,LYRICS_NOT_FOUND
Quiet Nervousness,Manuel Göttsching,sadness,,LYRICS_NOT_FOUND
Pan Galactic Gargle Blaster,Joby Talbot,neutral,,LYRICS_NOT_FOUND
Vodka Cola,Area,sadness,,LYRICS_NOT_FOUND
A Huge Ever Growing Pulsating Brain That Rules From the Centre of the Ultraworld: Live Mix mk 10,The Orb,neutral,,LYRICS_NOT_FOUND
Der LSD - Marsch,Guru Guru,sadness,,LYRICS_NOT_FOUND
Drive To Santa Mira,John Carpenter & Alan Howarth,neutral,,LYRICS_NOT_FOUND
Kometenmelodie 2 (2009 - Remaster),Kraftwerk,sadness,,LYRICS_NOT_FOUND
I Fight Dragons Overture 1.0,I Fight Dragons,joy,,LYRICS_NOT_FOUND
Pow R. Toc H.,Pink Floyd,reflective,,LYRICS_NOT_FOUND
Yoshimi Battles The Pink Robots Pt. 2,The Flaming Lips,reflective,,LYRICS_NOT_FOUND
Beginners Falafel,Flying Lotus,neutral,,LYRICS_NOT_FOUND
GNG BNG,Flying Lotus,sadness,,LYRICS_NOT_FOUND
...And the Gods Made Love,Jimi Hendrix,sadness,,LYRICS_NOT_FOUND
There Might Be Coffee,deadmau5,sadness,,LYRICS_NOT_FOUND
Chameleon,Trentemøller,sadness,,LYRICS_NOT_FOUND
Scuba (Amon Tobin remix),Bonobo,neutral,,LYRICS_NOT_FOUND
The Girl With the Sun in Her Head,Orbital,calm,,LYRICS_NOT_FOUND
El Wraith,Amon Tobin,reflective,,LYRICS_NOT_FOUND
Down the Line (It Takes a Number),Romare,sadness,,LYRICS_NOT_FOUND
Davy Jones' Locker,Panda Bear,reflective,,LYRICS_NOT_FOUND
...And the Day Turned to Night,Shpongle,reflective,,LYRICS_NOT_FOUND
Pen Expers,Autechre,sadness,,LYRICS_NOT_FOUND
Ribbons,Four Tet,sadness,,LYRICS_NOT_FOUND
We're goin' in. We're going down.,Cloudkicker,reflective,,LYRICS_NOT_FOUND
Ritual Road Map,Calexico,reflective,,LYRICS_NOT_FOUND
"If They Move, Kill 'em",Primal Scream,sadness,,LYRICS_NOT_FOUND
Mind,Com Truise,sadness,,LYRICS_NOT_FOUND
Impossible and Overwhelming,Bassnectar,sadness,,LYRICS_NOT_FOUND
Manhattan Sapphire,Ugress,reflective,,LYRICS_NOT_FOUND
Breathe . Something / Stellar STar,Flying Lotus,sadness,,LYRICS_NOT_FOUND
Boatfriend,Black Moth Super Rainbow,sadness,,LYRICS_NOT_FOUND
Sélénite,Year of No Light,sadness,,LYRICS_NOT_FOUND
Absolute Ego Dance,Yellow Magic Orchestra,sadness,,LYRICS_NOT_FOUND
Iron Butterfly Theme,Iron Butterfly,sadness,,LYRICS_NOT_FOUND
Light Ocean Blue,Entheogenic,joy,,LYRICS_NOT_FOUND
Lost in the Chrome Forest,Chrome Sparks,sadness,,LYRICS_NOT_FOUND
And It's All Happening,Kingston Wall,sadness,,LYRICS_NOT_FOUND
The Human Abstract,David Axelrod,reflective,,LYRICS_NOT_FOUND
Simoon,Yellow Magic Orchestra,reflective,,LYRICS_NOT_FOUND
New Sentimentality,toe,neutral,,LYRICS_NOT_FOUND
We are one,Entheogenic,reflective,,LYRICS_NOT_FOUND
Sploosh!,Ozric Tentacles,sadness,,LYRICS_NOT_FOUND
You and Yours,Cloudkicker,sadness,,LYRICS_NOT_FOUND
You Play for Us Today,Agitation Free,neutral,,LYRICS_NOT_FOUND
Undisputed,Beenie Man,joy,,LYRICS_NOT_FOUND
24 Ghosts III,Nine Inch Nails,excitement,,LYRICS_NOT_FOUND
Romborama (feat. All Leather),The Bloody Beetroots,excitement,,LYRICS_NOT_FOUND
Skate or Live,Anamanaguchi,excitement,,LYRICS_NOT_FOUND
From Wharf to Wilds,Darren Korb,excitement,,LYRICS_NOT_FOUND
End of Line (Boys Noize remix),Daft Punk,excitement,,LYRICS_NOT_FOUND
La Fenêtre,Yann Tiersen,excitement,,LYRICS_NOT_FOUND
Spider-Man 2 Main Title,Danny Elfman,excitement,,LYRICS_NOT_FOUND
Righteous,Eric Johnson,excitement,,LYRICS_NOT_FOUND
To Vaes Dothrak,Ramin Djawadi,excitement,,LYRICS_NOT_FOUND
The Pointy End,Ramin Djawadi,excitement,,LYRICS_NOT_FOUND
Three Little Birdies Down Beat,The Chemical Brothers,joy,,LYRICS_NOT_FOUND
Molossus,Hans Zimmer,excitement,,LYRICS_NOT_FOUND
The Grey Lady,Alexandre Desplat,excitement,,LYRICS_NOT_FOUND
Comptine D'un autre Ete: L'apres Midi,Yann Tiersen,sadness,,LYRICS_NOT_FOUND
Iron Man,Stereolab,excitement,,LYRICS_NOT_FOUND
Bachianos Brazil Samba,Michael Kamen,excitement,,LYRICS_NOT_FOUND
Arms House,Spor,excitement,,LYRICS_NOT_FOUND
Always Right Never Left,Spor,excitement,,LYRICS_NOT_FOUND
Movement I - @45°N 180°W,dredg,excitement,,LYRICS_NOT_FOUND
storm and fire,梶浦由記,excitement,,LYRICS_NOT_FOUND
Toccata and Fugue,Jennifer Thomas,excitement,,LYRICS_NOT_FOUND
Candy Man (Instrumental),Brown Eyed Girls,excitement,,LYRICS_NOT_FOUND
"Act I, Scene 1: Landing of the Spirit of '76",John Adams,excitement,,LYRICS_NOT_FOUND
The King’s Arrival,Ramin Djawadi,excitement,,LYRICS_NOT_FOUND
The German Sub / To The Nazi Hideout,John Williams,excitement,,LYRICS_NOT_FOUND
To Victory [Philip Steir's Sacrifice For Sparta Remix],Tyler Bates,excitement,,LYRICS_NOT_FOUND
IV. Finale - Allegro con fuoco,Pyotr Ilyich Tchaikovsky,excitement,,LYRICS_NOT_FOUND
Cheezy as Cheez,Deporitaz,excitement,,LYRICS_NOT_FOUND
Circuit Breaker,Mark Ronson & The Business Intl,neutral,,LYRICS_NOT_FOUND
A Violent Encounter ~Battle With the Colossus~,大谷幸,joy,,LYRICS_NOT_FOUND
Train to Dusseldorf,Tommy Emmanuel,joy,,LYRICS_NOT_FOUND
The Typewriter,Leroy Anderson,excitement,,LYRICS_NOT_FOUND
While She Sleeps,Billy McLaughlin,excitement,,LYRICS_NOT_FOUND
The Unexpected Visitor,Michael Hedges,excitement,,LYRICS_NOT_FOUND
Half Way Home,Tommy Emmanuel,excitement,,LYRICS_NOT_FOUND
Moliendo Cafe,Fanfare Ciocărlia,excitement,,LYRICS_NOT_FOUND
Loodo,Baaba Maal,excitement,,LYRICS_NOT_FOUND
The Thinker,George Benson,excitement,,LYRICS_NOT_FOUND
Somewhere Over the Rainbow/Simple Gifts,The Piano Guys,excitement,,LYRICS_NOT_FOUND
Bugler's Holiday,Leroy Anderson,excitement,,LYRICS_NOT_FOUND
ron,goreshit,excitement,,LYRICS_NOT_FOUND
Muiñeira Do Miño,Luar na Lubre,excitement,,LYRICS_NOT_FOUND
North Pole Express,Jon Schmidt,excitement,,LYRICS_NOT_FOUND
Bubamara [Main Version],Fanfare Ciocărlia,excitement,,LYRICS_NOT_FOUND
Asturias [Featuring Jesse Cook],William Joseph,excitement,,LYRICS_NOT_FOUND
Lestallum,Yoko Shimomura,excitement,,LYRICS_NOT_FOUND
Chronologie Part 8,Jean-Michel Jarre,excitement,,LYRICS_NOT_FOUND
Descent into the Depths,Midnight Syndicate,sadness,,LYRICS_NOT_FOUND
Summer Crane,The Avalanches,joy,,LYRICS_NOT_FOUND
Just Saying,Jamie xx,reflective,,LYRICS_NOT_FOUND
Jonny's Odyssey,Mac DeMarco,joy,,LYRICS_NOT_FOUND
The Black Hawk War,Sufjan Stevens,calm,,LYRICS_NOT_FOUND
Drumheller,Caribou,calm,,LYRICS_NOT_FOUND
RobertaFlack (feat. Dolly),Flying Lotus,reflective,,LYRICS_NOT_FOUND
Breathe . Something/Stellar STar,Flying Lotus,joy,,LYRICS_NOT_FOUND
Velvety Instrumental Version,Pixies,joy,,LYRICS_NOT_FOUND
cat,C418,reflective,,LYRICS_NOT_FOUND
5 - 4 = Unity,Pavement,joy,,LYRICS_NOT_FOUND
Nothing Is Wrong,FC/Kahuna,joy,,LYRICS_NOT_FOUND
Cheap Shop,Anamanaguchi,excitement,,LYRICS_NOT_FOUND
Toner,Cornelius,joy,,LYRICS_NOT_FOUND
Turret Wife Serenade,Aperture Science Psychoacoustics Laboratory,joy,,LYRICS_NOT_FOUND
Fiery Yellow,Stereolab,calm,,LYRICS_NOT_FOUND
Comptine d'un autre été : la démarche,Yann Tiersen,neutral,,LYRICS_NOT_FOUND
Rhoda,Slint,neutral,,LYRICS_NOT_FOUND
Static Grate,B. Fleischmann,joy,,LYRICS_NOT_FOUND
Island Jam,David Gilmour,reflective,,LYRICS_NOT_FOUND
L'Estasi Dell'oro (The Ecstasy Of Gold) (2004 Digital Remaster),Ennio Morricone,neutral,,LYRICS_NOT_FOUND
Birth Of A Daughter,Shadow Gallery,excitement,,LYRICS_NOT_FOUND
Death Of A Mother,Shadow Gallery,excitement,,LYRICS_NOT_FOUND
Tick-Tock,Hans Zimmer,excitement,,LYRICS_NOT_FOUND
Blue Whale,George Fenton,excitement,,LYRICS_NOT_FOUND
Can I Get More Steel in My Monitors?,You.May.Die.In.The.Desert,reflective,,LYRICS_NOT_FOUND
回廊の死角,平沢進,neutral,,LYRICS_NOT_FOUND
Drunken Mozart,Edgar Froese,neutral,,LYRICS_NOT_FOUND
Duffy,Venetian Snares,neutral,,LYRICS_NOT_FOUND
Cold as Ike,Thomas Newman,neutral,,LYRICS_NOT_FOUND
The Resistance,2cellos,fear,,LYRICS_NOT_FOUND
