track,artist,final_emotion,reason,lyrics
Night After Sidewalk,Kaki King,calm,Track was not found,
Barnowl,Caribou,calm,Track was not found,
Becalmed,Brian Eno,calm,Track was not found,
Sleep/Swim,múm,calm,Track was not found,
hHallmark,Broken Social Scene,calm,Track was not found,
Stay Away From Being Maybe,Telefon Tel Aviv,calm,Track was not found,
Johnny Appleseed,Joe Strummer and the Mescaleros,calm,Track was not found,
Hannah's Conscious,The Knife,calm,Track was not found,
The Great Skua,British Sea Power,calm,Track was not found,
Year of the Rat,Sufjan Stevens,calm,Track was not found,
Legions (War),Zoë Keating,calm,Track was not found,
Sure Thing,Grizzly Bear,calm,Track was not found,
Genius and the Thieves,Eluvium,calm,Track was not found,
"Suites for Cello, Suite No. 1 in G Major BWV 1007: Prelude",Ralph Kirshbaum,calm,Track was not found,
You Are the Rake,Sufjan Stevens,calm,Track was not found,
The Prettiest Sea Slug,Blockhead,calm,Track was not found,
tremolo + delay,toe,calm,Track was not found,
As Dust Dances,Biffy Clyro,calm,Track was not found,
Year of Our Lord,Sufjan Stevens,calm,Track was not found,
The John Dunbar Theme (film version),John Barry,calm,Track was not found,
Le'espalace,Do Make Say Think,calm,Track was not found,
Another Realm,Kevin Kern,calm,Track was not found,
Reverse the Charges,The War on Drugs,calm,Track was not found,
Bijoux,Manitoba,calm,Track was not found,
There Wasn't Anything,Eluvium,calm,Track was not found,
Everyone's A VIP To Someone,The Go! Team,calm,Track was not found,
Wink,Daniel Licht,calm,Track was not found,
Smile The Day After Today,Black Moth Super Rainbow,calm,Track was not found,
Goby,Kaki King,calm,Track was not found,
Nepenthe,Eluvium,calm,Track was not found,
Silizium,Apparat,calm,Track was not found,
No Comply,Studio,calm,Track was not found,
Live Forever,Moby,calm,Track was not found,
Cracks,Vincent Gallo,calm,Track was not found,
The Inner Child,Mike Oldfield,calm,Track was not found,
Yuki! Yuki! Yuki!,Anathallo,calm,Track was not found,
Moretime,Nightmares on Wax,calm,Track was not found,
Mapa,Murcof,calm,Track was not found,
Audrey,Dave Brubeck,calm,Track was not found,
Sligo River Blues,John Fahey,calm,Track was not found,
Joi,Kaki King,calm,Track was not found,
Colorful Nickels,Black Moth Super Rainbow,calm,Track was not found,
Je Suis Le Vent,Working For A Nuclear Free City,calm,Track was not found,
Sea & Silence,Deuter,calm,Track was not found,
Abrazo Distante,Tristeza,calm,Track was not found,
Affinity,Red Car Wire,calm,Track was not found,
Lover's Leap,Béla Fleck and the Flecktones,calm,Track was not found,
The Vigil,David Nevue,calm,Track was not found,
I Will Surround You,Stars of the Lid,calm,Track was not found,
Rays Of Love,Mehdi,calm,Track was not found,
Marilyn Set Me Free,Casino Versus Japan,calm,Track was not found,
Melodia (iii),Jóhann Jóhannsson,calm,Track was not found,
Lamentations of the Heart,Philip Wesley,calm,Track was not found,
Bible Silver Corner,Rodan,calm,Track was not found,
The Sound of Still Water,2002,calm,Track was not found,
… And The Forest Began To Sing,Röyksopp,calm,Track was not found,
"One Reminder, an Empty Room",The Appleseed Cast,calm,Track was not found,
Ito Okashi,Passengers,calm,Track was not found,
春の歌,スピッツ,calm,Track was not found,
III  Andante,Felix Mendelssohn,calm,Track was not found,
Soleiele,Bola,calm,Track was not found,
Stay or Leave,Dave Matthews & Friends,calm,Track was not found,
Lady Of The Lake,Rick Wakeman,calm,Track was not found,
The Coventry Carol,Mediæval Bæbes,calm,Track was not found,
Call Past Rain,World's End Girlfriend,calm,Track was not found,
Resting Comfortably,Akira Yamaoka,calm,Track was not found,
Waltz for Zizi,菅野よう子,calm,Track was not found,
Sail Away,Enya,calm,Track was not found,
Antoine,Lotus Plaza,calm,Track was not found,
Redford (For Yia-Yia & Pappau),Sufjan Stevens,calm,Track was not found,
Sonic the Hedgehog 3 IceCapped OC ReMix,McVaffe,calm,Track was not found,
Cloud Nine,Ben Howard,calm,Track was not found,
I X Love,Charles Mingus,calm,Track was not found,
Harmonika,Kraftwerk,calm,Track was not found,
Children of the River,Secret Garden,calm,Track was not found,
Magokoro -Thanks Version-,和田薫,calm,Track was not found,
Homeward Angel (long),Moby,calm,Track was not found,
Recuerdos de la Alhambra,John Williams,calm,Track was not found,
Weather Rhymes,Christopher Young,calm,Track was not found,
Wolverine Blues,Jelly Roll Morton,calm,Track was not found,
Years And Years And Years...,Fridge,calm,Track was not found,
Hominy Grits,Josephine Foster,calm,Track was not found,
Sever Tomorrow,Porcupine Tree,calm,Track was not found,
La Guerre de Sept Ans,Benoît Pioulard,calm,Track was not found,
Transparent Now (Thin Veil),Pictureplane,calm,Track was not found,
Haze,Aes Dana,calm,Track was not found,
Nothing to Write Home About,Weed Diamond,calm,Track was not found,
Gamma Ray,Joe Strummer and the Mescaleros,calm,Track was not found,
Around You,LOOΠΔ,calm,Track was not found,
Green Gassho,Llewellyn,calm,Track was not found,
Phascination Phase,Carter Burwell,calm,Track was not found,
Peon,Captain Beefheart & His Magic Band,calm,Track was not found,
Bummed Out City,Joe Strummer and the Mescaleros,calm,Track was not found,
Numbers 1-4,Penguin Cafe Orchestra,calm,Track was not found,
Lost Tribe,Nicholas Gunn,calm,Track was not found,
Everything Wrong Is Right Again,The Six Parts Seven,calm,Track was not found,
Lavender Hills,Brian Crain,calm,Track was not found,
"Well, I've Been",John Frusciante,calm,Track was not found,
Midwives,Frozen Silence,calm,Track was not found,
Sweet Spring Come,Hauschka,calm,Track was not found,
tonight,Yo La Tengo,calm,Track was not found,
Sage & Spirit,Grateful Dead,calm,Track was not found,
Overland,Moby,calm,Track was not found,
Just for Today I Will Honour,Llewellyn,calm,Track was not found,
Waterslide,Mice Parade,calm,Track was not found,
Happy Ending,Manitoba,calm,Track was not found,
Paper Doll (live at the Loft),Rachael Yamagata,calm,Track was not found,
So Fast: You,Letting Up Despite Great Faults,calm,Track was not found,
Frog Bog,Moondog,calm,Track was not found,
Asphalt (Interlude),Amusement Parks On Fire,calm,Track was not found,
Patter,Benoît Pioulard,calm,Track was not found,
Like a Locust (Shake Hands With the Dead),The Appleseed Cast,calm,Track was not found,
A Simple Life,Brian Crain,calm,Track was not found,
Haiku Ten,Cat Power,calm,Track was not found,
For Ross,Thad Fiscella,calm,Track was not found,
Mocky Remix,Feist,calm,Track was not found,
Hymn 2,Craig Armstrong,calm,Track was not found,
Cloudy This Morning,George Winston,calm,Track was not found,
"At The Border, Guy",Joe Strummer and the Mescaleros,calm,Track was not found,
Jasmim - Sensibilidade (Yasmin - Sensibility),Corciolli,calm,Track was not found,
If I Could See,Mahavishnu Orchestra,calm,Track was not found,
Viridian,matryoshka,calm,Track was not found,
AVE MARIA,志方あきこ,calm,Track was not found,
Anam Cara (Reprise),Medwyn Goodall,calm,Track was not found,
Madre De La Tierra,David Lanz,calm,Track was not found,
Sequoia,Mehdi,calm,Track was not found,
Potato Picking,Mark Knopfler,calm,Track was not found,
Sounds Of The Heart II,Karunesh,calm,Track was not found,
Mantra,Kammerflimmer Kollektief,calm,Track was not found,
Famous,Firebrand Boy,calm,Track was not found,
Mafia,Fleshgod Apocalypse,calm,Track was not found,
The Educators,"Up, Bustle and Out",calm,Track was not found,
Wish List,Pearl Jam,calm,Track was not found,
Nú Snýr Óttinn Aftur,múm,calm,Track was not found,
Waiting For The End,Tears Run Rings,calm,Track was not found,
Dusty McNugget,Brad Mehldau,calm,Track was not found,
In Which Our Hero Is Put Under a Spell,Dntel,calm,Track was not found,
Ziba's Song,Mehdi,calm,Track was not found,
Recording a Tunnel (The Invisible Bells),Bell Orchestre,calm,Track was not found,
Tao and Zen,Karunesh,calm,Track was not found,
Wake the Dead,A Perfect Circle,calm,Track was not found,
Fratres for Strings and Percussion,Arvo Pärt,calm,Track was not found,
Trav'lin' Light,Chet Baker,calm,Track was not found,
Act 2 Scene 3-2,Sergei Prokofiev,calm,Track was not found,
The Angels Voice,Diane Arkenstone,calm,Track was not found,
Small Steps,Saxon Shore,calm,Track was not found,
Verbal (Topo Gigio remix),Amon Tobin,calm,Track was not found,
Chopin : Nocturne No.6 in G minor Op.15 No.3,Elisabeth Leonskaja,calm,Track was not found,
Time's Scar,光田康典,calm,Track was not found,
Already Elsewhere,The Six Parts Seven,calm,Track was not found,
The Angel,Alexandre Desplat,calm,Track was not found,
Deer Stop (Live),Goldfrapp,calm,Track was not found,
Second Interlude,John Cage,calm,Track was not found,
Pencil Test,Yo La Tengo,calm,Track was not found,
Bird's Eye View,桜庭統,calm,Track was not found,
Eleven Thousand Six Hundred And Sixty-Nine Died Of Natural Causes,Jóhann Jóhannsson,calm,Track was not found,
let go,m-flo,calm,Track was not found,
Thunder Clap,Augustus Pablo,calm,Track was not found,
The Funeral (Butch Clancy Remix),Band of Horses,calm,Track was not found,
Sonofanuthamutha,The Herbaliser,calm,Track was not found,
I Am the True Vine,Arvo Pärt,calm,Track was not found,
The Dying Black Swan,Susumu Yokota,calm,Track was not found,
Bekoflow,Bernward Koch,calm,Track was not found,
Incognitor,Możdżer Danielsson Fresco,calm,Track was not found,
The Chill Air,Brian Eno,calm,Track was not found,
Gentle Forest,Kitaro,calm,Track was not found,
Canyon Nights,Nicholas Gunn,calm,Track was not found,
"String Quartet No. 12 in F Major, Op. 96 'The American': II. Lento",Antonín Dvořák,calm,Track was not found,
Moon Through the Branches,Hammock,calm,Track was not found,
Mystic Desire,Angel Tears,calm,Track was not found,
Midnight Is Where the Day Begins,Manual,calm,Track was not found,
Myrkur (Recycled by Dirty-Bix),Sigur Rós,calm,Track was not found,
Hyperborea,Tangerine Dream,calm,Track was not found,
Candle in the Dark,Medwyn Goodall,calm,Track was not found,
Toddler,Battles,sadness,Track was not found,
Blue Eyes (Album Version),Timmy Curran,reflective,Track was not found,
Fog Animal,Deaf Center,reflective,Track was not found,
Iano,Alva Noto + Ryuichi Sakamoto,neutral,Track was not found,
I (One),Julien Neto,reflective,Track was not found,
Lullabye For Christie,Dirty Three,sadness,Track was not found,
Trudy Dies,Scout Niblett,sadness,Track was not found,
Mossy,Boxcutter,reflective,Track was not found,
Shuffle Your Feet,Marla Hansen,calm,Track was not found,
They Marry,Mi and L'au,calm,Track was not found,
Sonata X,John Cage,sadness,Track was not found,
Queenie's Suite,Nick Cave,sadness,Track was not found,
I'd Rather Be Your Enemy,Boyd Rice and Friends,reflective,Track was not found,
The House Under The Hill,The Finches,calm,Track was not found,
Rubiinilasia,Lau Nau,reflective,Track was not found,
Sugar in a Hurricane,Anita Lane,reflective,Track was not found,
Campfire Resemblance,Tiny Vipers,reflective,Track was not found,
Sun Ascension,Coil,sadness,Track was not found,
Bottomless Nancy,Tiny Vipers,neutral,Track was not found,
i built the sea,The Battle of Land and Sea,reflective,Track was not found,
Venus Stop the Train,Wilco,sadness,Track was not found,
Letztes Bild,Einstürzende Neubauten,sadness,Track was not found,
Come By Storm (Hinah Session),Laura Gibson,neutral,Track was not found,
1001,Mouse on Mars,sadness,Track was not found,
The Color of Skin,Robert Hood,reflective,Track was not found,
O L A,The Finches,reflective,Track was not found,
Come Wander,Agua de Annique,reflective,Track was not found,
Spider Lily,The Gentleman Losers,sadness,Track was not found,
On Hold,Edith Frost,reflective,Track was not found,
Look What Thoughts Will Do,Edith Frost,sadness,Track was not found,
Bell Mountain,Tape,sadness,Track was not found,
"Goodbye My Love, Goodbye",Haruko,neutral,Track was not found,
Walk on the Fire,Edith Frost,calm,Track was not found,
The Left Garden,Born Heller,reflective,Track was not found,
Distant Activity,Adam Fielding,neutral,Track was not found,
The Dragon's Tears,Haruko,reflective,Track was not found,
Baby Judy,Daniel Bell,neutral,Track was not found,
Something's Got a Hold on Me,Jad Fair & Daniel Johnston,sadness,Track was not found,
Lipsun,Joanne Robertson,sadness,Track was not found,
hello bones,Jeff Pianki,sadness,Track was not found,
Rewind,Emilie Lund,reflective,Track was not found,
Rock N Roll,Marilyn Manson & The Spooky Kids,sadness,Track was not found,
Eons Later,Peggy Honeywell,reflective,Track was not found,
2000 Years,Peggy Honeywell,sadness,Track was not found,
R.R.V.,Peggy Honeywell,sadness,Track was not found,
Humms,Peggy Honeywell,calm,Track was not found,
Squirell Bridge,Peggy Honeywell,reflective,Track was not found,
Sparkling Ground,Ora Cogan,reflective,Track was not found,
Pretty Penny,Oh Susanna,sadness,Track was not found,
Mi Corazón,Entertainment for the Braindead,neutral,Track was not found,
Four twenty-two,Ayla Nereo,sadness,Track was not found,
Willow Wood,Conor Oberst,sadness,Track was not found,
Lands Of Sacred Silence,Max Corbacho,neutral,Track was not found,
"Finsbury Park, May 8th, 1:35 pm (I'll See You in Another World)",Nurse With Wound,sadness,Track was not found,
Forest Road Two,Hoax Funeral,sadness,Track was not found,
Secret,Mountain Mission,reflective,Track was not found,
Song,Peggy Honeywell,sadness,Track was not found,
Quenz,Nebulo,reflective,Track was not found,
from the mountain to the ocean floor,Ben Kamen,sadness,Track was not found,
good for you (would i be),Nive Nielsen,reflective,Track was not found,
Habit Of Mind,k.d. lang,sadness,Track was not found,
Genus Part 1,Talbot & Deru,reflective,Track was not found,
Preacher's Son,Sjofn,calm,Track was not found,
Afterthought,Only in the Mornings,sadness,Track was not found,
Non Ens,True Colour of Blood,sadness,Track was not found,
Nerve,Emily Picha,reflective,Track was not found,
Empty Coda,Chris Connelly,sadness,Track was not found,
"Your Life, Slipping Through My Hands",Only in the Mornings,sadness,Track was not found,
please leave,a.w.feldt,reflective,Track was not found,
Fortune Strikes Again,Chris Connelly,sadness,Track was not found,
Vatican City,Ora Cogan,sadness,Track was not found,
St. Paul?,The Capstan Shafts,neutral,Track was not found,
The Rock,Sow,sadness,Track was not found,
fibonacci expanded,dvs.lvl,sadness,Track was not found,
\,Drexciya,neutral,Track was not found,
Wait Less,Suturee,neutral,Track was not found,
Xanthophyta,Tapage,sadness,Track was not found,
Chiq Perls,Davor O,sadness,Track was not found,
No More Changing of the Guard,Chris Connelly and the Bells,sadness,Track was not found,
I May See,Andre Seifert,sadness,Track was not found,
Don't Come Any Closer,Arclight,sadness,Track was not found,
There Are Three,Combinator,reflective,Track was not found,
The Game You Played Today,Arclight,sadness,Track was not found,
a little of you,Mountain Mission,reflective,Track was not found,
Parallel Universe,AUX 88,neutral,Track was not found,
Good to Feel you Here,Mountain Mission,reflective,Track was not found,
Antithesis,Trig Calc Math,reflective,Track was not found,
